Address,Zip,Zillow ID,Tax,Tax_Year,Home Type,Home Size,Bathrooms,Bedrooms,Last Sold Date,Last Sold Price,Zestimate Amount,Zestimate Date,Zestimate Value Change
1235 S Prairie Ave 3104 ,60605,87727515,531510.0,2017,Condominium,45302,2.0,2,11/15/2018,716000,675548,04/03/2019,17529
1235 S Prairie Ave 3106 ,60605,87696723,251510.0,2017,Condominium,45302,2.0,2,09/21/2006,301500,505651,04/03/2019,26646
1235 S Prairie Ave 3107 ,60605,87693837,255280.0,2017,Condominium,45302,1.0,1,09/03/2013,335000,325378,04/03/2019,8270
1235 S Prairie Ave 3108 ,60605,87712937,245870.0,2017,Condominium,45302,1.0,1,09/21/2006,286000,322356,04/03/2019,7289
1235 S Prairie Ave 3109 ,60605,87712298,518470.0,2017,Condominium,45302,,,09/08/2006,588000,845952,04/03/2019,153490
1235 S Prairie Ave 3201 ,60605,87692394,700360.0,2017,Condominium,45302,2.0,2,02/05/2018,750000,700535,04/03/2019,3412
1235 S Prairie Ave 3202 ,60605,87716639,470790.0,2017,Condominium,45302,,,07/07/2009,545000,833577,04/03/2019,177474
1235 S Prairie Ave 3203 ,60605,87704317,476430.0,2017,MultiFamily2To4,45302,2.0,2,08/28/2015,3300,643292,04/03/2019,12117
1235 S Prairie Ave 3204 ,60605,87718537,32610.0,2017,Condominium,45302,2.0,2,12/03/2018,705000,34827,04/03/2019,141
1235 S Prairie Ave 3205 ,60605,87706455,32610.0,2017,Condominium,45302,,,06/26/2012,545000,34827,04/03/2019,141
1235 S Prairie Ave 3206 ,60605,87725265,254280.0,2017,Condominium,45302,2.0,2,12/30/2010,292000,505190,04/03/2019,-9793
1235 S Prairie Ave 3207 ,60605,87699750,258030.0,2017,Condominium,45302,1.0,1,09/21/2006,304000,,01/01/1970,
1235 S Prairie Ave 3208 ,60605,87695130,249630.0,2017,Condominium,45302,,,06/04/2007,325500,307407,04/03/2019,12537
1235 S Prairie Ave 3209 ,60605,87691054,32610.0,2017,Condominium,45302,2.0,2,05/24/2018,566000,34827,04/03/2019,141
1235 S Prairie Ave 3301 ,60605,87697677,709770.0,2017,Condominium,45302,2.0,2,09/21/2006,741500,701985,04/03/2019,2388
1235 S Prairie Ave 3302 ,60605,87706038,473680.0,2017,MultiFamily2To4,45302,2.0,2,09/28/2006,545000,639201,04/03/2019,10915
1235 S Prairie Ave 3303 ,60605,87698100,479200.0,2017,Condominium,45302,,,09/21/2006,583500,846864,04/03/2019,177972
1235 S Prairie Ave 3304 ,60605,87700289,32610.0,2017,Condominium,45302,2.0,2,10/11/2006,677000,34827,04/03/2019,141
1235 S Prairie Ave 3305 ,60605,87720503,482960.0,2017,Condominium,45302,2.0,2,07/10/2015,595000,637586,04/03/2019,33490
1235 S Prairie Ave 3306 ,60605,87695923,27960.0,2017,Condominium,45302,,,10/11/2006,302000,33991,04/03/2019,-441
1235 S Prairie Ave 3307 ,60605,87724498,260800.0,2017,Condominium,45302,1.0,1,12/11/2017,335000,328846,04/03/2019,12449
1235 S Prairie Ave 3308 ,60605,87707608,32610.0,2017,Condominium,45302,1.0,1,04/27/2017,338000,34827,04/03/2019,141
1235 S Prairie Ave 3309 ,60605,87701940,527740.0,2017,Condominium,45302,2.0,2,07/30/2013,555000,661859,04/03/2019,40483
1235 S Prairie Ave 3401 ,60605,87698823,719050.0,2017,Condominium,45302,,,10/19/2006,790500,1185062,04/03/2019,147632
1235 S Prairie Ave 3402 ,60605,87719782,476430.0,2017,Condominium,45302,,,08/09/2007,665000,837405,04/03/2019,174226
1235 S Prairie Ave 3403 ,60605,87718091,482080.0,2017,Condominium,45302,2.0,2,07/11/2013,530000,623521,04/03/2019,25670
1235 S Prairie Ave 3405 ,60605,87715388,486720.0,2017,Condominium,45302,2.0,2,10/03/2006,567000,651187,04/03/2019,21048
1235 S Prairie Ave 3406 ,60605,87694100,32610.0,2017,Condominium,45302,1.0,1,10/11/2006,308500,34827,04/03/2019,141
1235 S Prairie Ave 3407 ,60605,87706904,32610.0,2017,Condominium,45302,,,10/04/2006,323500,34827,04/03/2019,141
1235 S Prairie Ave 3408 ,60605,87699461,27960.0,2017,Condominium,45302,,,10/17/2006,323000,33991,04/03/2019,-441
1235 S Prairie Ave 3409 ,60605,87710421,32610.0,2017,Condominium,45302,2.0,2,05/07/2015,570000,34827,04/03/2019,141
1235 S Prairie Ave 3501 ,60605,87699869,728460.0,2017,Condominium,45302,2.0,2,01/03/2019,775000,777030,04/03/2019,69069
1235 S Prairie Ave 3502 ,60605,87716681,480200.0,2017,Condominium,45302,,,11/18/2009,597000,846895,04/03/2019,178098
1235 S Prairie Ave 3503 ,60605,87716369,46660.0,2017,Condominium,45302,2.0,2,06/05/2008,630000,36196,04/03/2019,1146
1235 S Prairie Ave 3504 ,60605,87692328,32610.0,2017,Condominium,45302,,,10/26/2006,668500,34827,04/03/2019,141
1235 S Prairie Ave 3505 ,60605,87690761,490490.0,2017,Condominium,45302,,,10/12/2006,569000,836852,04/03/2019,150019
1235 S Prairie Ave 3506 ,60605,87717999,32610.0,2017,Condominium,45302,1.0,1,07/11/2013,320000,34827,04/03/2019,141
1235 S Prairie Ave 3507 ,60605,87693148,267320.0,2017,Condominium,45302,,,11/14/2007,337500,336606,04/03/2019,26733
1235 S Prairie Ave 3508 ,60605,87721724,260800.0,2017,Condominium,45302,1.0,1,06/23/2017,341000,330270,04/03/2019,11727
1235 S Prairie Ave 3509 ,60605,87702985,537150.0,2017,Condominium,45302,2.0,2,09/17/2018,565000,630391,04/03/2019,52372
1235 S Prairie Ave 3601 ,60605,87706832,32610.0,2017,Condominium,45302,2.0,2,10/08/2010,640000,34827,04/03/2019,141
1235 S Prairie Ave 3602 ,60605,87706759,489480.0,2017,MultiFamily2To4,45302,1.0,1,08/19/2013,685000,503072,04/03/2019,-40747
1235 S Prairie Ave 3603 ,60605,87715269,32610.0,2017,Condominium,45302,2.0,2,04/04/2014,620000,34827,04/03/2019,141
1235 S Prairie Ave 3604 ,60605,87710874,558600.0,2017,Condominium,45302,,,,,856377,04/03/2019,134111
1235 S Prairie Ave 3605 ,60605,87700514,32610.0,2017,Condominium,45302,2.0,2,11/13/2006,611000,516736,04/03/2019,-115632
1235 S Prairie Ave 3606 ,60605,87702069,272960.0,2017,Condominium,45302,,,06/10/2010,1350000,349853,04/03/2019,34944
1235 S Prairie Ave 3607 ,60605,87710358,276730.0,2017,MultiFamily2To4,45302,1.0,1,05/04/2016,341000,338137,04/03/2019,8158
1235 S Prairie Ave 3608 ,60605,87721859,32610.0,2017,Condominium,45302,1.0,1,10/07/2011,241000,34827,04/03/2019,141
1235 S Prairie Ave 3609 ,60605,87723162,762710.0,2017,Condominium,45302,2.0,2,06/04/2010,470000,832947,04/03/2019,96089
1235 S Prairie Ave 809S ,60605,87692945,439050.0,2017,Condominium,45302,,,06/16/2006,550250,755191,04/03/2019,114233
1235 S Prairie Ave GU-1 ,60605,87716807,46660.0,2017,Condominium,45302,,,06/10/2011,465000,36196,04/03/2019,1146
1235 S Prairie Ave GU-11 ,60605,87713353,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-13 ,60605,87701592,27960.0,2017,Condominium,45302,1.0,1,12/03/2015,329000,291947,04/03/2019,-6187
1235 S Prairie Ave GU-16 ,60605,87725823,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-17 ,60605,87693562,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-18 ,60605,87726762,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-19 ,60605,87720575,27960.0,2017,Condominium,45302,,,04/09/2009,313000,33991,04/03/2019,-441
1235 S Prairie Ave GU-21 ,60605,87727301,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-24 ,60605,87703116,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-25 ,60605,87720965,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-26 ,60605,87695036,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-27 ,60605,87704495,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-29 ,60605,87707738,27960.0,2017,Condominium,45302,,,10/19/2011,294500,33991,04/03/2019,-441
1235 S Prairie Ave GU-31 ,60605,87720202,42020.0,2017,Condominium,45302,,,06/24/2008,710000,34980,04/03/2019,222
1235 S Prairie Ave GU-32 ,60605,87709558,42020.0,2017,Condominium,45302,,,08/10/2016,705000,34980,04/03/2019,222
1235 S Prairie Ave GU-33 ,60605,87726503,42020.0,2017,Condominium,45302,,,,,34980,04/03/2019,222
1235 S Prairie Ave GU-35 ,60605,87714247,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-36 ,60605,87717691,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-37 ,60605,87705417,27960.0,2017,Condominium,45302,,,04/05/2018,700000,33991,04/03/2019,-441
1235 S Prairie Ave GU-38 ,60605,87690636,27960.0,2017,Condominium,45302,,,04/05/2018,700000,33991,04/03/2019,-441
1235 S Prairie Ave GU-39 ,60605,87695567,32610.0,2017,MultiFamily2To4,45302,2.0,2,,,518499,04/03/2019,-23965
1235 S Prairie Ave GU-40 ,60605,87726870,27960.0,2017,Condominium,45302,1.0,1,06/16/2009,541000,310828,04/03/2019,1220
1235 S Prairie Ave GU-41 ,60605,87713270,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-42 ,60605,87723593,27960.0,2017,Condominium,45302,,,,,33991,04/03/2019,-441
1235 S Prairie Ave GU-44 ,60605,87696836,27960.0,2017,Condominium,45302,,,07/23/2018,565000,33991,04/03/2019,-441
1235 S Prairie Ave GU-46 ,60605,87698983,27960.0,2017,Condominium,45302,,,02/05/2019,330000,33991,04/03/2019,-441
1235 S Prairie Ave GU-47 ,60605,87712206,27960.0,2017,Condominium,45302,,,09/03/2010,534500,33991,04/03/2019,-441
1235 S Prairie Ave GU-49 ,60605,87701341,42020.0,2017,Condominium,45302,,,09/12/2018,725000,34980,04/03/2019,222
1235 S Prairie Ave GU-5 ,60605,87705225,32610.0,2017,Condominium,37487,1.0,1,08/05/2015,2200,303003,04/03/2019,-2058
1235 S Prairie Ave GU-51 ,60605,87714743,42020.0,2017,Condominium,45302,,,05/10/2010,45000,34980,04/03/2019,222
1235 S Prairie Ave GU-52 ,60605,87691888,42020.0,2017,Condominium,45302,,,,,34980,04/03/2019,222
1235 S Prairie Ave GU-53 ,60605,87720005,32610.0,2017,Condominium,45302,,,08/28/2006,35000,34827,04/03/2019,141
1235 S Prairie Ave GU-55 ,60605,87690901,27960.0,2017,Condominium,45302,,,07/17/2012,440000,33991,04/03/2019,-441
1235 S Prairie Ave GU-57 ,60605,87703059,27960.0,2017,MultiFamily2To4,45302,1.0,1,08/12/2013,2200,308747,04/03/2019,-429
